image,gt_label,pred_label,confidence
datasets\weather\val\partly_cloudy\c5fe7f8b-38ce05b2.jpg,partly_cloudy,overcast,0.6772755980491638
datasets\weather\val\partly_cloudy\c63f6bb5-e23a253e.jpg,partly_cloudy,clear,0.31767135858535767
datasets\weather\val\partly_cloudy\c63f6bb5-f2449af8.jpg,partly_cloudy,clear,0.5384054780006409
datasets\weather\val\partly_cloudy\c66d2237-f9c0a1ef.jpg,partly_cloudy,overcast,0.7765414714813232
datasets\weather\val\partly_cloudy\c69f536a-9d45ee3d.jpg,partly_cloudy,overcast,0.5855300426483154
datasets\weather\val\partly_cloudy\c6b2d249-04498047.jpg,partly_cloudy,overcast,0.4372861087322235
datasets\weather\val\partly_cloudy\c6b45cee-d74b5791.jpg,partly_cloudy,rainy,0.38726815581321716
datasets\weather\val\partly_cloudy\c6b45cee-f5551819.jpg,partly_cloudy,overcast,0.34700989723205566
datasets\weather\val\partly_cloudy\c6ca1dcf-635b762f.jpg,partly_cloudy,overcast,0.3270646929740906
datasets\weather\val\partly_cloudy\c6ca7b50-2ef0a79b.jpg,partly_cloudy,overcast,0.923812985420227
datasets\weather\val\partly_cloudy\c6ca7b50-4238e038.jpg,partly_cloudy,overcast,0.464929461479187
datasets\weather\val\partly_cloudy\c6da9a5f-4f00039a.jpg,partly_cloudy,clear,0.37088504433631897
datasets\weather\val\partly_cloudy\c6dca574-5a3415b5.jpg,partly_cloudy,overcast,0.5687300562858582
datasets\weather\val\partly_cloudy\c6dca574-6e641016.jpg,partly_cloudy,overcast,0.28925541043281555
datasets\weather\val\partly_cloudy\c6dcc1a9-0fa80e62.jpg,partly_cloudy,overcast,0.4252406656742096
datasets\weather\val\partly_cloudy\c6dd289c-693cb0cb.jpg,partly_cloudy,overcast,0.8168348670005798
datasets\weather\val\partly_cloudy\c6e1c974-906461f4.jpg,partly_cloudy,overcast,0.41337987780570984
datasets\weather\val\partly_cloudy\c6ea1428-223b4063.jpg,partly_cloudy,overcast,0.4939991235733032
datasets\weather\val\partly_cloudy\c6ed8102-c341da76.jpg,partly_cloudy,overcast,0.5261590480804443
datasets\weather\val\partly_cloudy\c6f6368c-0e7cbc68.jpg,partly_cloudy,overcast,0.7179645895957947
datasets\weather\val\partly_cloudy\c6f6368c-5890d128.jpg,partly_cloudy,overcast,0.750568151473999
datasets\weather\val\partly_cloudy\c6fe2d9d-833142b5.jpg,partly_cloudy,overcast,0.5825122594833374
datasets\weather\val\partly_cloudy\c71de7ef-6343421b.jpg,partly_cloudy,overcast,0.5620218515396118
datasets\weather\val\partly_cloudy\c74a122c-1586c3f0.jpg,partly_cloudy,overcast,0.6403510570526123
datasets\weather\val\partly_cloudy\c75a249b-f1341238.jpg,partly_cloudy,overcast,0.6720550060272217
datasets\weather\val\partly_cloudy\c76d90f2-975e81d1.jpg,partly_cloudy,overcast,0.7446029782295227
datasets\weather\val\partly_cloudy\c76e4ccc-86973001.jpg,partly_cloudy,overcast,0.8770894408226013
datasets\weather\val\partly_cloudy\c76e6e4f-2915de4e.jpg,partly_cloudy,snowy,0.43553727865219116
datasets\weather\val\partly_cloudy\c76e6e4f-34963f80.jpg,partly_cloudy,overcast,0.3232339322566986
datasets\weather\val\partly_cloudy\c77bc56d-0c0356ff.jpg,partly_cloudy,overcast,0.45266491174697876
datasets\weather\val\partly_cloudy\c77bc56d-491f85ad.jpg,partly_cloudy,overcast,0.5172750949859619
datasets\weather\val\partly_cloudy\c7ab28a2-a8981141.jpg,partly_cloudy,overcast,0.711815595626831
datasets\weather\val\partly_cloudy\c7ad303b-6381dac9.jpg,partly_cloudy,snowy,0.4721425771713257
datasets\weather\val\partly_cloudy\c7b49761-5e5c8c62.jpg,partly_cloudy,overcast,0.8331789970397949
datasets\weather\val\partly_cloudy\c7c2a783-260d7aad.jpg,partly_cloudy,overcast,0.4414859712123871
datasets\weather\val\partly_cloudy\c7c5969b-ff18b44d.jpg,partly_cloudy,overcast,0.7608708739280701
datasets\weather\val\partly_cloudy\c7e9dd39-2e5a6648.jpg,partly_cloudy,overcast,0.6809953451156616
datasets\weather\val\partly_cloudy\c7e9dd39-e640804c.jpg,partly_cloudy,clear,0.6089006662368774
datasets\weather\val\partly_cloudy\c81af731-fe2bd777.jpg,partly_cloudy,overcast,0.5814229846000671
datasets\weather\val\partly_cloudy\c81afdad-8b689a37.jpg,partly_cloudy,overcast,0.8508408665657043
datasets\weather\val\partly_cloudy\c8b7358d-fc3bd36c.jpg,partly_cloudy,overcast,0.5629837512969971
datasets\weather\val\partly_cloudy\c8b7358d-fcb96006.jpg,partly_cloudy,overcast,0.6702921390533447
datasets\weather\val\partly_cloudy\c8b983aa-59bbf82b.jpg,partly_cloudy,overcast,0.8628525137901306
datasets\weather\val\partly_cloudy\c8beac4c-f1d1d6b5.jpg,partly_cloudy,overcast,0.8662380576133728
datasets\weather\val\partly_cloudy\c8c87708-09d22f5b.jpg,partly_cloudy,overcast,0.7762429714202881
datasets\weather\val\partly_cloudy\c8d2202b-74e688c8.jpg,partly_cloudy,overcast,0.8472307324409485
datasets\weather\val\partly_cloudy\c8d3c68c-da2089e8.jpg,partly_cloudy,overcast,0.39011067152023315
datasets\weather\val\partly_cloudy\c8d838f3-750f337e.jpg,partly_cloudy,snowy,0.5623647570610046
datasets\weather\val\partly_cloudy\c8e8f29f-aa6b38d9.jpg,partly_cloudy,overcast,0.855877697467804
datasets\weather\val\partly_cloudy\c8f0adf0-85eb7754.jpg,partly_cloudy,overcast,0.6339292526245117
datasets\weather\val\partly_cloudy\c8f61b8f-81c16429.jpg,partly_cloudy,overcast,0.746941864490509
datasets\weather\val\partly_cloudy\c9c4d608-4555cd80.jpg,partly_cloudy,overcast,0.4700304865837097
datasets\weather\val\partly_cloudy\c9c778b5-772ddc4a.jpg,partly_cloudy,overcast,0.5615235567092896
datasets\weather\val\partly_cloudy\c9c778b5-86bddb7e.jpg,partly_cloudy,overcast,0.38950103521347046
datasets\weather\val\partly_cloudy\c9ca4c6c-4c9db372.jpg,partly_cloudy,overcast,0.39198991656303406
datasets\weather\val\partly_cloudy\c9d61a6d-986df2e9.jpg,partly_cloudy,snowy,0.7323789000511169
datasets\weather\val\partly_cloudy\c9d7eba9-57de0925.jpg,partly_cloudy,overcast,0.7180134057998657
datasets\weather\val\partly_cloudy\c9ece337-21d7e75e.jpg,partly_cloudy,overcast,0.6212090253829956
datasets\weather\val\partly_cloudy\c9ece337-ff38bdec.jpg,partly_cloudy,overcast,0.6083865165710449
datasets\weather\val\partly_cloudy\c9fc208f-16aa9283.jpg,partly_cloudy,clear,0.6118742227554321
datasets\weather\val\partly_cloudy\c9fc208f-4cf24bbd.jpg,partly_cloudy,snowy,0.4904380738735199
datasets\weather\val\partly_cloudy\c9ffe9d7-7558d38d.jpg,partly_cloudy,rainy,0.45507654547691345
datasets\weather\val\rainy\b1cac6a7-04e33135.jpg,rainy,overcast,0.5433520078659058
datasets\weather\val\rainy\b1d0091f-75824d0d.jpg,rainy,overcast,0.958811342716217
datasets\weather\val\rainy\b1e1a7b8-0aec80e8.jpg,rainy,rainy,0.3427487015724182
datasets\weather\val\rainy\b1e1a7b8-65ec7612.jpg,rainy,overcast,0.34371697902679443
datasets\weather\val\rainy\b1e1a7b8-a7426a97.jpg,rainy,snowy,0.3977380096912384
datasets\weather\val\rainy\b1e1a7b8-b397c445.jpg,rainy,rainy,0.7986727356910706
datasets\weather\val\rainy\b1e9ee0e-67e26f2e.jpg,rainy,overcast,0.6217185854911804
datasets\weather\val\rainy\b2036451-aa924fd1.jpg,rainy,rainy,0.35533198714256287
datasets\weather\val\rainy\b2064e61-2beadd45.jpg,rainy,rainy,0.5390503406524658
datasets\weather\val\rainy\b20eae11-149766ce.jpg,rainy,rainy,0.8500023484230042
datasets\weather\val\rainy\b20eae11-18cd8ca2.jpg,rainy,rainy,0.7916943430900574
datasets\weather\val\rainy\b20eae11-6817ba7a.jpg,rainy,rainy,0.9139867424964905
datasets\weather\val\rainy\b2156f8e-72e1547c.jpg,rainy,rainy,0.4514906704425812
datasets\weather\val\rainy\b23f7012-32d284ce.jpg,rainy,rainy,0.7861671447753906
datasets\weather\val\rainy\b23f7012-fab06dac.jpg,rainy,rainy,0.783793568611145
datasets\weather\val\rainy\b24380ab-6dbeb908.jpg,rainy,rainy,0.5649187564849854
datasets\weather\val\rainy\b255cd6c-bc3cbb18.jpg,rainy,overcast,0.39202064275741577
datasets\weather\val\rainy\b262f576-b0373824.jpg,rainy,rainy,0.47027572989463806
datasets\weather\val\rainy\b263f57d-1ccf6e51.jpg,rainy,rainy,0.9105420112609863
datasets\weather\val\rainy\b266db29-12bf52fa.jpg,rainy,clear,0.44593754410743713
datasets\weather\val\rainy\b266db29-29fa8335.jpg,rainy,snowy,0.45283010601997375
datasets\weather\val\rainy\b266db29-403143cc.jpg,rainy,snowy,0.36794278025627136
datasets\weather\val\rainy\b266db29-4d22b355.jpg,rainy,rainy,0.6751242876052856
datasets\weather\val\rainy\b266db29-c518f15d.jpg,rainy,overcast,0.5309159755706787
datasets\weather\val\rainy\b266db29-da0abce7.jpg,rainy,overcast,0.5965816974639893
datasets\weather\val\rainy\b26aafd1-1bc4dccc.jpg,rainy,overcast,0.5303723812103271
datasets\weather\val\rainy\b26aafd1-513824d4.jpg,rainy,rainy,0.4311162233352661
datasets\weather\val\rainy\b26ba07a-38f78442.jpg,rainy,rainy,0.5099855065345764
datasets\weather\val\rainy\b26cfcdc-10346684.jpg,rainy,overcast,0.45284101366996765
datasets\weather\val\rainy\b26cfcdc-2e290c42.jpg,rainy,rainy,0.5410977602005005
datasets\weather\val\rainy\b26cfcdc-7b00747d.jpg,rainy,rainy,0.5567182302474976
datasets\weather\val\rainy\b26cfcdc-eb092da8.jpg,rainy,rainy,0.385497510433197
datasets\weather\val\rainy\b27127df-eac9b95e.jpg,rainy,overcast,0.4225446283817291
datasets\weather\val\rainy\b275c028-6a0665cb.jpg,rainy,rainy,0.6701838970184326
datasets\weather\val\rainy\b27fdbad-ab895d86.jpg,rainy,rainy,0.5696338415145874
datasets\weather\val\rainy\b27fdbad-ae939e31.jpg,rainy,rainy,0.765495777130127
datasets\weather\val\rainy\b2828509-133b042d.jpg,rainy,clear,0.4865385591983795
datasets\weather\val\rainy\b29026f0-d5a5ee8c.jpg,rainy,rainy,0.8474804162979126
datasets\weather\val\rainy\b2939bf0-221e1dfb.jpg,rainy,rainy,0.851431131362915
datasets\weather\val\rainy\b29c2372-b53a797c.jpg,rainy,snowy,0.5696963667869568
datasets\weather\val\rainy\b2a9d547-f7f6fa92.jpg,rainy,rainy,0.9923211932182312
datasets\weather\val\rainy\b2b2f563-ec318c61.jpg,rainy,overcast,0.643645703792572
datasets\weather\val\rainy\b2bceb54-0b1f3332.jpg,rainy,rainy,0.9611186385154724
datasets\weather\val\rainy\b2bceb54-4d3cc92c.jpg,rainy,rainy,0.8745579123497009
datasets\weather\val\rainy\b2cda443-f7cb5ccf.jpg,rainy,clear,0.7203446626663208
datasets\weather\val\rainy\b2d83b7b-9627ff87.jpg,rainy,rainy,0.5598357319831848
datasets\weather\val\rainy\b2ddae9c-9aafceae.jpg,rainy,overcast,0.4086926281452179
datasets\weather\val\rainy\b2ea3465-78dea25f.jpg,rainy,rainy,0.5717549324035645
datasets\weather\val\rainy\b2f48fc3-eda0e217.jpg,rainy,overcast,0.42827385663986206
datasets\weather\val\rainy\b334b56d-2ce33cd7.jpg,rainy,rainy,0.7866119742393494
datasets\weather\val\rainy\b334b56d-b82e26b5.jpg,rainy,rainy,0.7164285182952881
datasets\weather\val\rainy\b336bdb9-ed5d2cc3.jpg,rainy,rainy,0.7248768210411072
datasets\weather\val\rainy\b355880f-7cb7ed1e.jpg,rainy,rainy,0.4477357268333435
datasets\weather\val\rainy\b35c1016-4e29ef43.jpg,rainy,snowy,0.35267114639282227
datasets\weather\val\rainy\b35c1016-5a7c77ee.jpg,rainy,snowy,0.627696692943573
datasets\weather\val\rainy\b37385bd-9d5b76d4.jpg,rainy,clear,0.304177850484848
datasets\weather\val\rainy\b376c5c2-07a93591.jpg,rainy,rainy,0.5196206569671631
datasets\weather\val\rainy\b386d34e-a6a9ea07.jpg,rainy,rainy,0.5600448250770569
datasets\weather\val\rainy\b38b2b6a-cb374ce8.jpg,rainy,overcast,0.661141037940979
datasets\weather\val\rainy\b3933f83-a32ef4fd.jpg,rainy,snowy,0.7443593144416809
datasets\weather\val\rainy\b39e8c78-f02c29c6.jpg,rainy,rainy,0.45265325903892517
datasets\weather\val\rainy\b3a87019-ba714074.jpg,rainy,overcast,0.5304985046386719
datasets\weather\val\rainy\b3dd5345-15bbf8ed.jpg,rainy,rainy,0.6051815748214722
datasets\weather\val\rainy\b3e18480-6c84e030.jpg,rainy,snowy,0.8078051209449768
datasets\weather\val\rainy\b3e51564-d2ac524c.jpg,rainy,snowy,0.44697239995002747
datasets\weather\val\rainy\b3e72283-d9fc39b0.jpg,rainy,rainy,0.5742148160934448
datasets\weather\val\rainy\b3e921ad-1fc43094.jpg,rainy,rainy,0.8138558268547058
datasets\weather\val\rainy\b3ef316c-2906f850.jpg,rainy,overcast,0.3818424344062805
datasets\weather\val\rainy\b3ef6557-e6709cd9.jpg,rainy,clear,0.36810067296028137
datasets\weather\val\rainy\b403b27c-37cac4b8.jpg,rainy,overcast,0.6311532258987427
datasets\weather\val\rainy\b409ed8a-da6926db.jpg,rainy,overcast,0.42063143849372864
datasets\weather\val\rainy\b415973a-b39bd6de.jpg,rainy,rainy,0.3737161159515381
datasets\weather\val\rainy\b41ace08-830c808c.jpg,rainy,rainy,0.6941226720809937
datasets\weather\val\rainy\b41ace08-88fb022d.jpg,rainy,overcast,0.6683704257011414
datasets\weather\val\rainy\b4201bd2-75c1998d.jpg,rainy,rainy,0.9789059162139893
datasets\weather\val\rainy\b4253085-3de357a1.jpg,rainy,clear,0.6470967531204224
datasets\weather\val\rainy\b42913b9-49092dfe.jpg,rainy,rainy,0.6673571467399597
datasets\weather\val\rainy\b4475e22-27ceb162.jpg,rainy,overcast,0.430992066860199
datasets\weather\val\rainy\b447a3cf-10656b18.jpg,rainy,rainy,0.507764995098114
datasets\weather\val\rainy\b44a7e5f-1db66cfe.jpg,rainy,clear,0.4951437711715698
datasets\weather\val\rainy\b44a7e5f-30a49487.jpg,rainy,rainy,0.4518771767616272
datasets\weather\val\rainy\b44a7e5f-37c27ba5.jpg,rainy,rainy,0.8824018836021423
datasets\weather\val\rainy\b44a7e5f-89b66e95.jpg,rainy,rainy,0.6271119117736816
datasets\weather\val\rainy\b4561bec-26a99096.jpg,rainy,clear,0.4400612711906433
datasets\weather\val\rainy\b45f01c5-85bc12e8.jpg,rainy,snowy,0.4190489947795868
datasets\weather\val\rainy\b45f2c17-2cae6d9f.jpg,rainy,rainy,0.5530588030815125
datasets\weather\val\rainy\b4620633-1c10abdb.jpg,rainy,rainy,0.969366729259491
datasets\weather\val\rainy\b4632db3-9724d92c.jpg,rainy,rainy,0.795033872127533
datasets\weather\val\rainy\b4715825-7c265849.jpg,rainy,rainy,0.6724205613136292
datasets\weather\val\rainy\b4715825-e1fbf174.jpg,rainy,rainy,0.5075792670249939
datasets\weather\val\rainy\b473c236-79848d60.jpg,rainy,rainy,0.8365990519523621
datasets\weather\val\rainy\b48012c1-fbcf8e5c.jpg,rainy,snowy,0.7268012166023254
datasets\weather\val\rainy\b4860efe-c0a45030.jpg,rainy,rainy,0.3904859721660614
datasets\weather\val\rainy\b4863201-6521c146.jpg,rainy,overcast,0.38204652070999146
datasets\weather\val\rainy\b48ef806-82544a56.jpg,rainy,rainy,0.4110450744628906
datasets\weather\val\rainy\b48f3f71-eec18320.jpg,rainy,rainy,0.8780773878097534
datasets\weather\val\rainy\b4901f32-1ede5a35.jpg,rainy,rainy,0.9690974354743958
datasets\weather\val\rainy\b4901f32-5e356f74.jpg,rainy,rainy,0.9015515446662903
datasets\weather\val\rainy\b4ad971b-6ca3cd79.jpg,rainy,rainy,0.36205556988716125
datasets\weather\val\rainy\b4b6fd78-9b7cfe0c.jpg,rainy,rainy,0.4060989022254944
datasets\weather\val\rainy\b4b7133e-5672ca28.jpg,rainy,overcast,0.4585406184196472
datasets\weather\val\rainy\b4b7133e-94c56651.jpg,rainy,rainy,0.39885061979293823
datasets\weather\val\rainy\b4b7133e-f6650d64.jpg,rainy,overcast,0.6359376311302185
datasets\weather\val\rainy\b4b7133e-fdf86606.jpg,rainy,overcast,0.5066911578178406
datasets\weather\val\rainy\b4c0a877-7bdedc86.jpg,rainy,rainy,0.3310788869857788
datasets\weather\val\rainy\b4d18d1a-44ae201b.jpg,rainy,clear,0.6146775484085083
datasets\weather\val\rainy\b4d2dede-9b67d0bd.jpg,rainy,rainy,0.37651047110557556
datasets\weather\val\rainy\b4e6cf20-6f6762ab.jpg,rainy,snowy,0.438937246799469
datasets\weather\val\rainy\b4e927af-828f4a9b.jpg,rainy,snowy,0.38865965604782104
datasets\weather\val\rainy\b4eac100-c2a05392.jpg,rainy,clear,0.3753975033760071
datasets\weather\val\rainy\b4f4e648-58e39e89.jpg,rainy,snowy,0.6866084337234497
datasets\weather\val\rainy\b4f85748-11ae5a20.jpg,rainy,clear,0.7004266381263733
datasets\weather\val\rainy\b4fd3ecf-25548ea4.jpg,rainy,rainy,0.5796810388565063
datasets\weather\val\rainy\b5172858-da5e71cc.jpg,rainy,rainy,0.43150708079338074
datasets\weather\val\rainy\b52c65b9-31ad0690.jpg,rainy,rainy,0.6735862493515015
datasets\weather\val\rainy\b5345bb2-a1424882.jpg,rainy,rainy,0.9280139803886414
datasets\weather\val\rainy\b53cb17b-4df01599.jpg,rainy,rainy,0.966693103313446
datasets\weather\val\rainy\b53cb17b-e5d64f59.jpg,rainy,snowy,0.906814455986023
datasets\weather\val\rainy\b555790d-111bb9b8.jpg,rainy,rainy,0.37022069096565247
datasets\weather\val\rainy\b559d3b0-dd72ed94.jpg,rainy,rainy,0.9241573810577393
datasets\weather\val\rainy\b569f76a-33d451fe.jpg,rainy,clear,0.3265290856361389
datasets\weather\val\rainy\b56a0885-1c282ea8.jpg,rainy,rainy,0.5325923562049866
datasets\weather\val\rainy\b56a8196-9b3b361b.jpg,rainy,snowy,0.8678445219993591
datasets\weather\val\rainy\b57b533b-cabdbef5.jpg,rainy,overcast,0.547716498374939
datasets\weather\val\rainy\b59413ff-c3bc3d25.jpg,rainy,rainy,0.8692629337310791
datasets\weather\val\rainy\b5a4db41-1b4f91b0.jpg,rainy,rainy,0.7635953426361084
datasets\weather\val\rainy\b5afd0ea-222fae7e.jpg,rainy,rainy,0.4587303400039673
datasets\weather\val\rainy\b5e247fe-c9599f82.jpg,rainy,rainy,0.4757060408592224
datasets\weather\val\rainy\b5f6f399-ca14804c.jpg,rainy,rainy,0.9882932901382446
datasets\weather\val\rainy\b5fe17dd-84fab99d.jpg,rainy,overcast,0.44815853238105774
datasets\weather\val\rainy\b60a623a-4df2b0c0.jpg,rainy,rainy,0.4567635655403137
datasets\weather\val\rainy\b60f1db0-5032d338.jpg,rainy,overcast,0.4266994297504425
datasets\weather\val\rainy\b6123103-45edd1d3.jpg,rainy,rainy,0.6448225975036621
datasets\weather\val\rainy\b61456bb-5bfb50ee.jpg,rainy,overcast,0.49537062644958496
datasets\weather\val\rainy\b62e6504-1be1ddd7.jpg,rainy,snowy,0.43552297353744507
datasets\weather\val\rainy\b645271a-42c7ec52.jpg,rainy,clear,0.6873759031295776
datasets\weather\val\rainy\b645e381-3d9a5456.jpg,rainy,clear,0.5578649640083313
datasets\weather\val\rainy\b64e7cbc-d7dba7f9.jpg,rainy,rainy,0.4622056782245636
datasets\weather\val\rainy\b651ca9e-a11f85d6.jpg,rainy,snowy,0.49601057171821594
datasets\weather\val\rainy\b666b95d-c38366c7.jpg,rainy,rainy,0.48823392391204834
datasets\weather\val\rainy\b6741a2c-5a933eb6.jpg,rainy,rainy,0.7700652480125427
datasets\weather\val\rainy\b6741a2c-5fd7704c.jpg,rainy,rainy,0.8822401762008667
datasets\weather\val\rainy\b674bc13-41fca4db.jpg,rainy,rainy,0.6349669694900513
datasets\weather\val\rainy\b674bc13-dceb1013.jpg,rainy,rainy,0.5007901787757874
datasets\weather\val\rainy\b6b047b4-ca577730.jpg,rainy,clear,0.5407711267471313
datasets\weather\val\rainy\b6ceb8b8-0aeb8a64.jpg,rainy,rainy,0.510161817073822
datasets\weather\val\rainy\b6d0b9d1-bfbc7861.jpg,rainy,clear,0.46541827917099
datasets\weather\val\rainy\b6d1c1f6-998f36f3.jpg,rainy,overcast,0.6728397607803345
datasets\weather\val\rainy\b6f4b139-744f76c0.jpg,rainy,rainy,0.5429521203041077
datasets\weather\val\rainy\b6f4b139-d7311df5.jpg,rainy,overcast,0.3575901985168457
datasets\weather\val\rainy\b6f95b33-d54400d9.jpg,rainy,rainy,0.8216875195503235
datasets\weather\val\rainy\b6ff1331-f6d3fba8.jpg,rainy,overcast,0.7733749151229858
datasets\weather\val\rainy\b7007510-f6b3b182.jpg,rainy,rainy,0.9910208582878113
datasets\weather\val\rainy\b700e409-b6515113.jpg,rainy,snowy,0.5127928256988525
datasets\weather\val\rainy\b71bf87d-528e531c.jpg,rainy,overcast,0.6750938892364502
datasets\weather\val\rainy\b71bf87d-894c1a21.jpg,rainy,rainy,0.41120561957359314
datasets\weather\val\rainy\b71f7e68-578dfb43.jpg,rainy,overcast,0.5426480174064636
datasets\weather\val\rainy\b735df0d-e7bf4c09.jpg,rainy,rainy,0.9433339238166809
datasets\weather\val\rainy\b743b808-c7c4e44d.jpg,rainy,snowy,0.7503407001495361
datasets\weather\val\rainy\b7457987-9bccf8c4.jpg,rainy,clear,0.33985477685928345
datasets\weather\val\rainy\b761b4a6-ba62a4ae.jpg,rainy,snowy,0.4091837406158447
datasets\weather\val\rainy\b769f2fa-902d2ff3.jpg,rainy,overcast,0.5780220627784729
datasets\weather\val\rainy\b769f2fa-adedab4b.jpg,rainy,overcast,0.7417961359024048
datasets\weather\val\rainy\b77405dc-08d4db28.jpg,rainy,rainy,0.5548134446144104
datasets\weather\val\rainy\b79d7247-1b5a4f2c.jpg,rainy,rainy,0.8545463681221008
datasets\weather\val\rainy\b79d7247-6750fc90.jpg,rainy,rainy,0.4799359142780304
datasets\weather\val\rainy\b7ad4512-145bbccb.jpg,rainy,rainy,0.6270641684532166
datasets\weather\val\rainy\b7ad4512-5b2510d8.jpg,rainy,overcast,0.6423096060752869
datasets\weather\val\rainy\b7ba8fee-e6a5e940.jpg,rainy,rainy,0.879166841506958
datasets\weather\val\rainy\b7d875e8-35d6222a.jpg,rainy,rainy,0.9636805653572083
datasets\weather\val\rainy\b7dbc526-68892204.jpg,rainy,snowy,0.6252618432044983
datasets\weather\val\rainy\b7def2fa-8283e208.jpg,rainy,snowy,0.6469594240188599
datasets\weather\val\rainy\b7e68039-9ea5f87c.jpg,rainy,snowy,0.5980609655380249
datasets\weather\val\rainy\b7fcda2b-05f3fc09.jpg,rainy,rainy,0.9483943581581116
datasets\weather\val\rainy\b7fcda2b-2e4d36ef.jpg,rainy,overcast,0.7606492638587952
datasets\weather\val\rainy\b7fd2c7d-1c250dfc.jpg,rainy,overcast,0.5265523195266724
